song_name;name_artists;popularity;explicit;song_type;num_artists;num_available_markets;release_date;duration_ms;key;mode;time_signature;acousticness;danceability;energy;instrumentalness;liveness;loudness;speechiness;valence;tempo
Words;['F.R. David'];63;False;Solo;1;76;2010-02-07;208283;10;0;4;0.372;0.535;0.789;2.66e-05;0.142;-5.578;0.0549;0.527;123.763
Saved By Zero;['The Fixx'];46;False;Solo;1;70;1999-01-01;204733;11;0;4;0.0246;0.748;0.638;0.00118;0.0868;-11.974;0.0315;0.967;117.125
Electric Avenue;['Dubble Trubble'];7;False;Solo;1;79;2013-01-05;191680;2;1;4;0.106;0.907;0.507;2.31e-05;0.0391;-10.988;0.127;0.783;120.915
Garden Party;['Herb Alpert'];12;False;Solo;1;78;2017-02-24;316536;7;1;4;0.425;0.763;0.391;0.251;0.0581;-12.171;0.0331;0.888;89.588
Midnight Blue;['Louise Tucker'];11;False;Solo;1;79;2011-02-14;236472;0;1;4;0.214;0.614;0.653;0.0523;0.204;-6.101;0.026;0.306;121.904
The Border;['America'];36;False;Solo;1;79;2011-03-15;242053;0;0;4;0.051;0.669;0.812;0.0;0.31;-8.498;0.032;0.564;127.369
Juicy Fruit;['Mtume'];53;False;Solo;1;77;1999-10-08;272400;4;1;4;0.15;0.88;0.527;0.0447;0.0288;-8.122;0.133;0.789;96.863
Maybe This Day;['Kissing The Pink'];0;False;Solo;1;73;2017-05-13;220000;4;0;4;0.215;0.677;0.523;0.00196;0.101;-8.27;0.072;0.439;122.309
West Coast Summer Nights;['Tony Carey'];4;False;Solo;1;75;2008-01-01;208747;0;1;4;0.0334;0.649;0.829;1.56e-05;0.0849;-10.663;0.0283;0.966;137.278
Stop in the Name of Love;['The Hollies'];17;False;Solo;1;27;2014-09-19;190587;9;1;4;0.494;0.706;0.674;3.84e-06;0.0582;-9.096;0.0292;0.557;124.311
Time (Clock Of The Heart);['Culture Club'];46;False;Solo;1;79;2002-01-01;224493;0;0;4;0.471;0.716;0.773;0.0;0.0493;-6.329;0.0369;0.916;117.057
Wishing (If I Had a Photograph of You);['A Flock Of Seagulls'];49;False;Solo;1;79;2008-08-19;330427;1;1;4;0.104;0.507;0.803;0.678;0.054;-5.176;0.0388;0.682;120.23
'Til You And Your Lover Are Lovers Again;['Engelbert Humperdinck'];0;False;Solo;1;60;1998-02-03;217267;6;1;4;0.679;0.287;0.4;8.79e-05;0.166;-10.544;0.0303;0.285;171.942
Do You Compute?;['Cruisers', 'Donnie Iris'];12;False;Collaboration;2;79;2012-04-03;220187;1;0;4;0.00158;0.649;0.507;0.186;0.0541;-9.449;0.0345;0.737;115.939
A Million Miles Away;['The Plimsouls'];28;False;Solo;1;78;2019-01-18;212400;4;0;4;0.0161;0.391;0.878;4.89e-05;0.13;-6.976;0.0397;0.73;155.3
Beat It;['Michael Jackson'];55;False;Solo;1;77;1995-06-16;258267;3;0;4;0.0268;0.761;0.799;6.22e-05;0.17;-6.247;0.0449;0.906;138.825
Affair of the Heart;['Rick Springfield'];32;False;Solo;1;76;1999-03-20;226760;9;0;4;0.0501;0.609;0.907;0.0;0.0964;-7.245;0.0433;0.378;129.077
Don't Change;['INXS'];56;False;Solo;1;76;2011-01-01;268200;9;1;4;5.93e-05;0.206;0.81;0.0644;0.0855;-6.492;0.0423;0.155;163.552
When You Were Mine;['Mitch Ryder'];8;False;Solo;1;79;2017-04-14;275507;1;0;4;0.0876;0.403;0.814;0.000468;0.867;-8.843;0.0767;0.566;143.113
We Two;['Little River Band'];28;False;Solo;1;79;2016-10-01;275880;11;1;4;0.0909;0.709;0.647;6.7e-05;0.224;-7.637;0.028;0.369;126.022
Inside Love - So Personal;['George Benson'];26;False;Solo;1;76;1995-11-10;315600;7;1;4;0.162;0.857;0.517;5.14e-05;0.0774;-12.152;0.042;0.966;117.599
Love Never Fails;['The Greg Kihn Band'];5;False;Solo;1;79;2012-04-03;206000;2;1;4;0.151;0.644;0.727;0.0403;0.114;-7.006;0.0341;0.918;107.593
Solitaire;['Laura Branigan'];31;False;Solo;1;78;1995-06-06;245933;6;0;4;0.361;0.695;0.826;0.00366;0.113;-5.298;0.0299;0.806;138.675
Stranger In My House;['Ronnie Milsap'];45;False;Solo;1;77;1996-01-01;253360;7;1;4;0.00397;0.655;0.63;0.000575;0.183;-8.601;0.0265;0.636;111.917
The One Thing;['INXS'];36;False;Solo;1;76;2011-01-01;205733;9;1;4;0.0152;0.454;0.868;0.00181;0.154;-5.422;0.0727;0.436;137.25
New Year's Day;['U2'];53;False;Solo;1;79;1998-11-02;257040;8;0;4;0.00154;0.519;0.815;0.0518;0.597;-6.303;0.0311;0.584;133.456
What You Do to Me;['Carl Wilson'];11;False;Solo;1;79;2010-01-01;234747;6;1;4;0.13;0.709;0.75;0.0;0.0611;-6.93;0.0478;0.864;122.337
Dancing in the shadows;['After The Fire'];0;False;Solo;1;76;2006-01-01;191013;5;1;4;0.751;0.568;0.351;0.0;0.47;-13.469;0.047;0.512;137.85
It Might Be You;['Stephen Bishop'];47;False;Solo;1;75;2018-08-17;253400;7;1;4;0.276;0.531;0.48;0.000217;0.392;-8.626;0.0239;0.181;89.599
Some Kind of Friend;['Barry Manilow'];13;False;Solo;1;79;2005-04-26;243427;2;0;4;0.166;0.661;0.809;2.88e-06;0.076;-8.068;0.0279;0.883;143.608
Fool Moon Fire;['Walter Egan'];0;False;Solo;1;77;2011-01-01;211327;2;1;4;0.179;0.513;0.896;0.0107;0.666;-4.998;0.0892;0.613;141.928
I Cannot Believe It's True;['Sweet Little Band'];2;False;Solo;1;79;2012-09-27;298613;5;0;4;0.347;0.537;0.427;0.0;0.0461;-11.009;0.0302;0.337;119.998
Swingin';['John Anderson'];48;False;Solo;1;51;1998-03-17;179160;9;1;4;0.0649;0.652;0.722;0.0;0.166;-10.678;0.0326;0.727;110.751
Hungry Like the Wolf;['Duran Duran'];51;False;Solo;1;78;1998-11-09;209547;7;1;4;0.0252;0.664;0.888;0.0;0.216;-5.161;0.067;0.605;127.369
Twilight Zone;['Golden Earring'];54;False;Solo;1;79;2008-10-22;478107;11;0;4;0.00785;0.656;0.756;3.49e-05;0.0927;-6.516;0.0399;0.542;118.56
Sign of the Times;['The Belle Stars'];37;False;Solo;1;77;2004-05-24;174347;11;1;4;0.224;0.699;0.68;0.0;0.0529;-8.228;0.0599;0.857;113.889
Whirly Girl;['OXO'];16;False;Solo;1;79;2013-11-12;175391;10;0;4;0.2;0.476;0.688;0.00535;0.0308;-8.539;0.0875;0.959;195.577
Tonight;['The Whispers'];17;False;Solo;1;71;2013-01-01;356467;10;0;4;0.0319;0.83;0.573;0.0705;0.246;-11.355;0.0599;0.667;114.238
Take the Short Way Home;['Dionne Warwick'];9;False;Solo;1;79;2016-07-15;233520;5;1;4;0.192;0.728;0.771;1.67e-05;0.609;-5.399;0.0715;0.937;102.828
Do You Wanna Hold Me?;['Bow Wow Wow'];35;False;Solo;1;77;2008-05-30;193893;8;1;4;0.0088;0.495;0.897;0.19;0.293;-7.113;0.077;0.674;139.699
The Devil Made Me Do It;['Golden Earring'];24;False;Solo;1;79;2008-11-05;205733;9;1;4;0.315;0.439;0.874;0.0;0.39;-6.545;0.0523;0.829;174.324
Lies;['Thompson Twins'];40;False;Solo;1;75;2003-01-01;191467;7;0;4;0.076;0.822;0.962;0.00729;0.351;-5.29;0.0492;0.965;131.443
Escalator Of Life;['Robert Hazard & The Heroes'];21;False;Solo;1;79;2018-03-13;283333;11;1;4;0.0108;0.644;0.978;0.00034;0.0987;-9.273;0.209;0.44;139.725
The Fanatic;['Felony'];28;False;Solo;1;79;2014-02-03;216712;7;1;4;0.0218;0.471;0.602;0.00721;0.0596;-12.614;0.0655;0.715;176.001
Down Under;['Men At Work'];73;False;Solo;1;79;1996-01-30;220867;11;0;4;0.0485;0.746;0.79;0.0261;0.0534;-4.7;0.0257;0.891;107.231
I Don't Care Anymore;['Phil Collins'];8;False;Solo;1;1;2013-12-10;455800;1;0;4;0.702;0.485;0.489;0.00893;0.872;-17.978;0.106;0.602;138.337
Nice Girls;['Melissa Manchester'];3;False;Solo;1;79;2018-09-14;214987;5;0;4;0.0587;0.877;0.676;0.000586;0.245;-7.02;0.0373;0.858;123.405
American Made;['The Oak Ridge Boys'];38;False;Solo;1;77;2006-01-01;159773;8;1;4;0.149;0.691;0.509;0.000305;0.0368;-14.319;0.0356;0.97;129.042
Always;['Firefall'];7;False;Solo;1;77;2018-05-12;227773;0;1;4;0.524;0.635;0.41;0.0;0.0447;-9.537;0.0257;0.629;81.237
You Can't Hurry Love;['Phil Collins'];7;False;Solo;1;1;2013-12-10;190667;6;1;4;0.421;0.604;0.604;0.0182;0.567;-16.64;0.0297;0.846;94.371
What Love Is;['Marty Balin'];4;False;Solo;1;79;1999-01-01;256705;0;0;4;0.673;0.611;0.579;0.0;0.102;-4.125;0.0303;0.58;106.989
Love Me Again;['John Hall Band'];2;False;Solo;1;78;2009-01-01;259493;4;1;4;0.02;0.547;0.792;8.59e-06;0.0976;-6.653;0.0285;0.757;94.581
The Other Guy;['Little River Band'];37;False;Solo;1;77;1999-01-01;168893;5;1;4;0.399;0.808;0.498;0.0;0.102;-10.0;0.0537;0.839;109.269
Rock the Casbah;['The Clash', 'Mick Jones'];27;False;Collaboration;2;74;2009-06-08;220747;9;0;4;0.355;0.775;0.925;0.0;0.0841;-4.426;0.0547;0.919;129.53
Gloria;['Laura Branigan'];67;False;Solo;1;78;1995-06-06;295067;9;1;4;0.135;0.775;0.866;0.0376;0.152;-3.598;0.0295;0.876;131.34
Shoot for the Moon;['Poco'];18;False;Solo;1;78;2005-03-22;168773;5;1;4;0.539;0.51;0.317;0.000252;0.0846;-16.22;0.0287;0.473;81.097
Mickey;['Toni Basil'];55;False;Solo;1;78;1997-01-01;253200;4;1;4;0.124;0.674;0.913;1.06e-05;0.139;-5.898;0.0521;0.968;148.891
Two Less Lonely People In the World;['Air Supply'];50;False;Solo;1;75;2003-05-29;238773;4;1;4;0.753;0.392;0.464;0.0;0.286;-8.647;0.039;0.239;149.902
Let's Go Dancin' (Ooh La, La, La);['Kool & The Gang'];42;False;Solo;1;79;1999-03-01;239293;1;1;4;0.33;0.749;0.712;0.0557;0.468;-8.632;0.0384;0.965;96.377
A Penny for Your Thoughts;['Tavares'];37;False;Solo;1;79;2010-11-05;270067;0;1;4;0.6;0.537;0.469;0.0;0.109;-7.941;0.0324;0.363;136.536
Are You Getting Enough Happiness;['Hot Chocolate'];1;False;Solo;1;76;2019-04-05;352533;4;1;4;0.204;0.95;0.446;0.00238;0.0819;-9.659;0.05;0.948;117.426
Funny How Time Slips Away;['The Spinners'];5;False;Solo;1;78;2007-10-30;216453;9;1;3;0.693;0.603;0.364;5.06e-06;0.0804;-11.576;0.0282;0.193;98.189
Missing You;['Dan Fogelberg'];31;False;Solo;1;79;2001-01-01;245293;9;0;4;0.195;0.632;0.791;1.04e-05;0.353;-6.856;0.0313;0.804;92.854
Heart Attack;['Juliana Hatfield'];4;False;Solo;1;79;2019-02-15;148990;7;1;4;0.338;0.726;0.43;0.00019;0.289;-9.792;0.088;0.83;150.16
Heartlight;['Neil Diamond'];36;False;Solo;1;79;1996-10-29;264067;3;1;4;0.528;0.56;0.339;7.32e-05;0.101;-17.806;0.0329;0.495;119.763
Painted Picture;['Commodores'];9;False;Solo;1;79;2001-01-01;298750;0;1;4;0.0817;0.741;0.664;0.0298;0.0402;-10.646;0.0753;0.611;83.905
I.G.Y. (What a Beautiful World);['White Knight Instrumental'];0;False;Solo;1;79;2018-05-26;337804;8;0;4;0.888;0.722;0.208;0.921;0.261;-15.502;0.0797;0.651;61.509
Don't Stop Trying;['Rodway'];1;False;Solo;1;79;2018-05-01;279432;9;0;4;0.00415;0.768;0.444;0.000101;0.37;-14.166;0.102;0.833;124.507
Southern Cross;['Crosby, Stills & Nash'];46;False;Solo;1;78;2005-03-14;280960;2;1;4;0.445;0.668;0.437;1.58e-06;0.17;-10.491;0.032;0.614;81.833
Love Me Tomorrow;['Chicago'];34;False;Solo;1;77;2012-10-29;306160;6;1;4;0.341;0.648;0.261;5.4e-05;0.311;-19.509;0.03;0.569;86.804
Stand Or Fall;['The Fixx'];44;False;Solo;1;70;1999-01-01;240733;11;1;4;0.00787;0.632;0.681;0.274;0.105;-11.067;0.0512;0.694;116.579
You've Got Another Thing Comin';['Midnite String Quartet'];9;False;Solo;1;79;2014-07-08;178393;11;1;4;0.941;0.782;0.139;0.897;0.0978;-15.474;0.0701;0.661;140.117
I Wouldn't Beg for Water;['Sheena Easton'];3;False;Solo;1;78;2014-11-24;256120;3;1;4;0.849;0.618;0.181;4.91e-06;0.0971;-14.252;0.0321;0.181;112.624
Somebody's Baby;['Jackson Browne'];33;False;Solo;1;77;2004-01-01;243373;2;1;4;0.215;0.759;0.55;4.8e-05;0.223;-13.164;0.0278;0.879;117.039
The Message;['Grandmaster Flash'];35;False;Solo;1;78;1999-08-16;432067;1;1;4;0.031;0.931;0.787;4e-06;0.128;-8.677;0.216;0.715;100.376
The Only Way Out;['Ricardo Caliente'];0;False;Solo;1;79;2001-01-01;204225;4;1;4;0.144;0.691;0.636;0.0912;0.157;-8.509;0.0277;0.768;113.043
Young Love;['Air Supply'];30;False;Solo;1;76;2003-05-29;230467;0;1;4;0.333;0.425;0.424;0.0;0.115;-7.699;0.0283;0.243;113.572
Hard to Say I'm Sorry;['Chicago'];48;False;Solo;1;77;2012-10-29;232320;4;1;4;0.707;0.543;0.381;4.29e-06;0.249;-8.565;0.0248;0.188;72.32
Big Fun;['Kool & The Gang'];34;False;Solo;1;79;1999-03-01;230067;6;0;4;0.234;0.868;0.799;0.00266;0.263;-7.133;0.0346;0.978;117.48
Blue Eyes;['Elton John'];31;False;Solo;1;76;1995-11-06;209107;7;0;3;0.674;0.518;0.278;0.00338;0.315;-14.678;0.0266;0.136;106.45
Ribbon In The Sky;['Stevie Wonder'];53;False;Solo;1;79;1999-11-23;337133;10;0;4;0.627;0.629;0.248;0.00011;0.0884;-16.026;0.0307;0.372;136.896
Situation;['Yaz'];23;False;Solo;1;47;2011-01-01;342987;6;1;4;0.0133;0.767;0.658;0.307;0.0497;-7.55;0.046;0.411;118.706
Voyeur;['Kim Carnes'];19;False;Solo;1;78;2011-01-01;234853;9;1;4;0.0504;0.616;0.894;0.000166;0.333;-8.045;0.0373;0.624;138.459
You Keep Runnin' Away;['38 Special'];27;False;Solo;1;74;2003-01-01;236333;9;0;4;0.0101;0.63;0.824;0.0;0.167;-6.239;0.0337;0.845;132.832
Take It Away;['La Taberna Del Piano'];0;False;Solo;1;79;2015-04-26;275200;10;1;4;0.766;0.61;0.226;2.68e-06;0.107;-14.077;0.0436;0.507;139.889
Machinery;['Sheena Easton'];18;False;Solo;1;78;2008-08-08;178120;0;1;4;0.487;0.753;0.73;0.00495;0.0773;-10.512;0.0577;0.949;158.228
Workin' for a Livin';['Huey Lewis & The News'];52;False;Solo;1;79;2019-07-05;158640;2;1;4;0.129;0.566;0.868;0.0;0.374;-5.942;0.0454;0.964;157.947
Wasted on the Way;['Crosby, Stills & Nash'];40;False;Solo;1;78;2005-03-14;172667;2;1;4;0.231;0.551;0.501;3.28e-06;0.179;-13.87;0.0375;0.811;153.851
He Got You;['Ronnie Milsap'];18;False;Solo;1;79;2019-06-28;211533;10;1;4;0.176;0.862;0.499;7.64e-06;0.0618;-10.285;0.0359;0.78;105.203
American Music;['The Pointer Sisters'];7;False;Solo;1;79;2017-12-15;239627;10;1;4;0.167;0.671;0.855;8.26e-05;0.124;-6.634;0.0438;0.751;124.57
Keep the Fire Burnin';['REO Speedwagon'];32;False;Solo;1;79;2004-01-01;235640;0;1;4;0.13;0.485;0.863;0.00178;0.242;-6.037;0.0345;0.793;104.469
Out Of Work;['Gary U.S. Bonds'];30;False;Solo;1;79;2004-10-01;174040;11;0;4;0.0626;0.748;0.791;1.29e-06;0.205;-6.845;0.033;0.983;116.899
Only The Lonely;['The Motels'];25;False;Solo;1;79;2017-10-20;196360;8;1;4;0.0483;0.639;0.32;0.00248;0.0841;-16.654;0.0338;0.662;115.439
Someday, Someway;['Marshall Crenshaw'];9;False;Solo;1;78;2005-03-15;171947;9;1;4;0.142;0.573;0.918;0.0;0.122;-6.335;0.127;0.881;155.014
Sara;['Bill Champlin'];1;False;Solo;1;78;2019-08-16;195200;2;1;4;0.552;0.517;0.473;9.11e-06;0.0901;-14.418;0.0388;0.358;142.007
She Got the Goldmine (I Got the Shaft);['Jerry Reed'];45;False;Solo;1;59;1995-01-01;196173;9;1;4;0.384;0.77;0.689;0.0;0.231;-14.337;0.312;0.805;110.866
Let Me Go - Single Version;['Ray Parker, Jr.'];7;False;Solo;1;79;2018-11-09;252227;9;1;3;0.573;0.691;0.353;0.0;0.0986;-11.579;0.0339;0.2;117.005
Calling All Girls;['Serpenteens'];0;False;Solo;1;79;2010-01-25;215187;3;1;4;1.87e-05;0.372;0.706;0.000854;0.19;-8.1;0.0366;0.582;95.046
Paperlate;['The Twilight Orchestra'];0;False;Solo;1;79;2015-01-13;210759;7;1;4;0.108;0.629;0.629;0.911;0.522;-14.008;0.0295;0.803;121.976
Do I Do;['Stevie Wonder'];50;False;Solo;1;79;2002-10-29;303467;11;1;4;0.139;0.719;0.822;4.44e-06;0.118;-11.295;0.0499;0.924;112.806
Early In The Morning;['The Gap Band'];27;False;Solo;1;74;2006-01-01;236587;4;0;4;0.00624;0.674;0.905;0.000804;0.292;-6.086;0.0465;0.887;122.723
Going to a Go-Go;['The Hit Co., The Tribute Co.', 'The Tribute Co.'];0;False;Collaboration;2;79;2006-07-05;180587;9;1;4;0.0351;0.726;0.507;0.000427;0.0379;-15.794;0.0503;0.968;126.713
Younger Days;['Joe Fagin'];2;False;Solo;1;78;2005-09-15;198639;4;1;4;0.287;0.604;0.697;1.02e-06;0.114;-6.031;0.0279;0.352;105.677
Take Me Down;['Alabama'];37;False;Solo;1;79;2005-05-17;223120;0;1;4;0.198;0.748;0.281;9.88e-05;0.0831;-12.665;0.0678;0.489;93.994
Play the Game Tonight;['Kansas'];25;False;Solo;1;79;2010-01-01;205480;2;0;4;0.0111;0.665;0.643;1.83e-06;0.0977;-8.202;0.0303;0.192;118.168
Ebony and Ivory;['Déjà Vu'];0;False;Solo;1;79;2012-03-13;218980;4;1;4;0.373;0.672;0.551;2.09e-06;0.077;-11.573;0.0361;0.677;163.857
(Sittin' On The) Dock of the Bay;['The Upsetters'];10;False;Solo;1;79;2014-03-17;163000;2;1;4;0.514;0.68;0.291;7.83e-05;0.0982;-12.46;0.0313;0.604;100.861
Island Of Lost Souls;['Blondie'];28;False;Solo;1;78;1999-01-01;230067;2;1;4;0.193;0.586;0.635;0.00175;0.652;-8.809;0.0449;0.863;81.316
Dancing in the Street;['White Knight Instrumental'];0;False;Solo;1;79;2016-06-22;227712;7;1;4;0.681;0.37;0.112;0.58;0.117;-19.41;0.0436;0.57;118.077
Body Language;['Queen of Japan'];1;False;Solo;1;78;2006-06-01;300027;6;1;4;0.00686;0.496;0.886;0.684;0.22;-8.764;0.0515;0.539;135.496
Cutie Pie;['One Way'];39;False;Solo;1;79;1996-04-23;327867;2;1;4;0.207;0.897;0.666;0.0443;0.0266;-5.092;0.0508;0.969;102.937
Outlaw;['War'];29;False;Solo;1;76;1995-01-01;304493;2;1;4;0.0205;0.819;0.618;0.505;0.0714;-9.485;0.0699;0.872;130.266
It's Gonna Take a Miracle;['Deniece Williams'];43;False;Solo;1;78;1996-03-12;249640;7;1;3;0.85;0.567;0.458;0.000627;0.351;-12.049;0.0257;0.665;98.317
Making Love;['Stingray Music'];0;False;Solo;1;79;2013-09-13;233328;0;1;4;0.706;0.533;0.151;0.00346;0.106;-17.776;0.0357;0.209;137.76
Hope You Love Me Like You Say You Do;['Huey Lewis & The News'];28;False;Solo;1;79;2006-01-01;224707;2;1;4;0.0692;0.597;0.575;0.0;0.342;-6.47;0.0347;0.829;97.788
I've Never Been To Me;['Charlene'];42;False;Solo;1;75;2000-01-01;233467;10;1;4;0.771;0.47;0.36;0.0;0.101;-12.066;0.0417;0.395;121.387
Man On Your Mind;['Little River Band'];38;False;Solo;1;76;2014-01-01;246413;4;1;4;0.106;0.801;0.64;0.00111;0.388;-10.365;0.0557;0.954;113.248
I Want Candy;['Bow Wow Wow'];46;False;Solo;1;76;1996-10-29;164533;7;1;4;0.00623;0.686;0.649;0.0625;0.0592;-12.935;0.0642;0.76;109.984
Stone Cold;['Rainbow'];46;False;Solo;1;79;1997-07-15;317307;7;1;4;0.0129;0.411;0.535;7.32e-05;0.168;-11.743;0.031;0.742;112.567
Friends In Love;['Dionne Warwick', 'Johnny Mathis'];12;False;Collaboration;2;78;2009-03-26;241813;5;1;4;0.533;0.444;0.419;0.0;0.757;-9.568;0.0291;0.193;67.727
When He Shines;['Sheena Easton'];20;False;Solo;1;78;1995-04-01;236347;10;1;4;0.922;0.346;0.0677;3.44e-06;0.112;-15.864;0.0341;0.0855;110.559
Did It In a Minute;['Daryl Hall & John Oates'];8;False;Solo;1;62;2006-05-15;216773;7;1;4;0.173;0.715;0.728;0.0;0.11;-7.876;0.0296;0.92;132.239
Murphy's Law;['Geraldine Hunt feat. Freddie James & Rosalind aka Cheri'];40;False;Solo;1;79;1999-12-27;386133;9;1;4;0.325;0.683;0.751;1.01e-05;0.203;-7.691;0.0968;0.716;116.829
Get Down On It;['Kool & The Gang'];68;False;Solo;1;79;1999-03-01;212907;7;1;4;0.205;0.879;0.626;6.07e-05;0.056;-6.344;0.0604;0.968;110.864
Cat People (Putting out Fire);['David Bowie'];40;False;Solo;1;79;2017-07-17;403160;0;0;4;0.0112;0.688;0.689;0.000551;0.18;-7.468;0.0382;0.246;117.79
Wake up Little Susie;['Ricardo Caliente'];0;False;Solo;1;79;2001-01-01;141000;2;1;4;0.268;0.575;0.485;0.971;0.104;-16.02;0.0263;0.747;95.002
A Night To Remember;['Shalamar'];56;False;Solo;1;71;1999-01-01;211253;1;1;4;0.298;0.77;0.827;0.000357;0.199;-8.754;0.0369;0.888;109.058
Circles;['Atlantic Starr'];30;False;Solo;1;79;2015-10-01;295747;10;0;4;0.0391;0.82;0.593;0.000451;0.0511;-14.352;0.0388;0.904;114.996
Turn On Your Radar;['Prism'];0;False;Solo;1;77;1996-01-01;195667;10;1;4;0.0912;0.682;0.472;0.0;0.073;-11.566;0.0336;0.907;115.396
Key Largo;['Bertie Higgins'];43;False;Solo;1;79;2014-07-23;198947;0;1;4;0.443;0.503;0.659;0.0;0.153;-6.829;0.0356;0.33;101.668
Man On the Corner;['Daryl Stuermer'];4;False;Solo;1;79;2000-01-01;272067;6;1;4;0.899;0.721;0.487;0.907;0.0841;-9.48;0.0414;0.158;110.807
If I Had My Wish Tonight;['David Lasley'];8;False;Solo;1;77;2012-01-01;213240;9;1;4;0.26;0.554;0.437;3.06e-05;0.28;-7.885;0.0295;0.573;142.062
Teach Me Tonight;['Al Jarreau'];30;False;Solo;1;78;2008-01-29;248454;1;1;4;0.0958;0.416;0.461;5.8e-05;0.11;-7.573;0.0266;0.297;68.521
Pac-Man Fever;['Buckner & Garcia'];32;False;Solo;1;79;1999-05-01;229042;10;1;4;0.483;0.8;0.831;0.000132;0.301;-6.744;0.0627;0.891;141.542
That Girl;['Stevie Wonder'];50;False;Solo;1;79;1999-11-23;314133;8;0;4;0.0574;0.819;0.585;3.63e-05;0.0583;-11.523;0.0394;0.917;106.978
Sing a Simple Song;['West Street Mob'];5;False;Solo;1;11;1997-01-01;323813;2;1;4;0.21;0.733;0.792;0.000208;0.113;-8.227;0.103;0.879;100.422
Mama Used to Say;['Junior'];31;False;Solo;1;79;2017-11-10;249547;11;0;4;0.00843;0.744;0.432;0.00131;0.142;-11.146;0.0364;0.455;110.309
Sweet Dreams;['Air Supply'];42;False;Solo;1;76;2018-02-02;236787;2;0;4;0.392;0.379;0.466;1.52e-06;0.241;-6.856;0.0308;0.327;126.223
Apache;['The Sugarhill Gang'];27;False;Solo;1;11;1997-01-01;373293;7;1;4;0.332;0.827;0.928;0.0;0.0576;-7.266;0.133;0.261;115.023
Hollywood;['Glambeats Corp.'];27;False;Solo;1;79;2014-04-04;200360;11;0;4;0.797;0.749;0.594;0.317;0.105;-9.615;0.04;0.528;114.962
Bobbie Sue;['The Oak Ridge Boys'];14;False;Solo;1;79;2014-04-15;288413;7;1;4;0.0557;0.475;0.979;3.59e-06;0.978;-3.715;0.0724;0.732;133.974
Never Give up on a Good Thing;['George Benson'];36;False;Solo;1;76;1995-11-10;246400;10;1;4;0.335;0.78;0.558;3.22e-05;0.0734;-11.494;0.0338;0.94;113.831
On The Way To The Sky;['Neil Diamond'];9;False;Solo;1;79;2018-11-30;220093;0;1;3;0.393;0.396;0.341;0.000163;0.161;-10.193;0.0268;0.0842;94.692
Take It Easy On Me;['Little River Band'];37;False;Solo;1;76;2014-01-01;223840;9;1;4;0.0446;0.407;0.537;2.26e-05;0.419;-10.4;0.0322;0.285;122.356
Daddy's Home;['Ricardo Caliente'];1;False;Solo;1;79;2001-01-01;168202;4;1;3;0.755;0.584;0.302;0.827;0.107;-11.476;0.0277;0.433;170.152
Memory;['Barbra Streisand'];51;False;Solo;1;79;2002-01-29;233373;3;1;5;0.736;0.28;0.277;9.97e-06;0.12;-11.608;0.0369;0.109;108.656
Another Sleepless Night;['Anne Murray'];19;False;Solo;1;79;2017-09-29;186427;2;1;4;0.13;0.393;0.678;0.0;0.0932;-6.694;0.0436;0.528;202.329
Harden My Heart;['Quarterflash'];38;False;Solo;1;77;2010-01-01;232533;11;0;4;0.0878;0.513;0.717;0.0;0.105;-5.382;0.0619;0.457;123.419
Somewhere Down the Road;['Barry Manilow'];37;False;Solo;1;79;2005-04-26;240773;0;1;4;0.225;0.323;0.339;1.37e-05;0.356;-9.501;0.0291;0.278;132.044
Let The Feeling Flow;['Peabo Bryson'];18;False;Solo;1;78;2005-03-22;281080;4;1;4;0.764;0.56;0.554;0.0;0.31;-7.517;0.0348;0.546;119.475
Turn Your Love Around;['George Benson'];46;False;Solo;1;76;1995-11-10;230400;9;0;4;0.348;0.806;0.425;0.0;0.173;-12.147;0.0332;0.774;102.709
If Looks Could Kill;['Player'];19;False;Solo;1;79;1998-11-11;215146;1;1;4;0.0154;0.651;0.706;0.0;0.0719;-7.411;0.0363;0.704;121.839
Sad Girl;['GQ'];5;False;Solo;1;79;1999-01-01;189027;10;1;3;0.507;0.471;0.497;1.05e-05;0.106;-10.099;0.0423;0.36;172.061
You're My Latest, Greatest Inspiration;['Teddy Pendergrass'];47;False;Solo;1;78;2006-01-01;322693;2;1;4;0.575;0.506;0.401;8.32e-06;0.106;-11.203;0.0381;0.338;133.409
Waiting On A Friend;['The Rolling Stones'];32;False;Solo;1;61;2011-01-01;276853;0;1;4;0.0289;0.613;0.691;0.0445;0.124;-8.551;0.0284;0.91;116.928
Crazy (Keep On Falling);['John Hall Band'];10;False;Solo;1;78;2009-01-01;272133;1;0;4;0.176;0.645;0.801;0.0;0.191;-7.423;0.0275;0.702;122.944
Sea of Love;['Del Shannon'];15;False;Solo;1;79;2010-02-09;153827;9;1;4;0.0232;0.683;0.513;0.0801;0.0418;-12.914;0.0276;0.903;104.498
Come Go With Me;['The Beach Boys'];32;False;Solo;1;79;2003-01-01;127867;4;0;4;0.102;0.703;0.705;0.0;0.326;-4.377;0.0584;0.881;122.136
Someone Could Lose A Heart Tonight;['Eddie Rabbitt'];22;False;Solo;1;76;2013-01-01;206827;10;0;4;0.334;0.807;0.513;0.00104;0.0571;-9.467;0.081;0.566;128.672
Could It Be Love;['Jennifer Warnes'];13;False;Solo;1;67;2004-07-02;212333;0;1;3;0.103;0.501;0.667;0.0;0.0577;-8.715;0.0278;0.7;138.043
